Suburb,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt
Richmond,3,h,2055000,SP,26/7/16,3,3121,3,1,1,331,121,1960
Richmond,3,t,1012000,S,27/6/16,3,3121,3,2,1,80,,
Richmond,3,h,1570000,S,27/6/16,3,3121,3,1,2,248,,
Richmond,3,h,1345000,S,27/6/16,3,3121,3,1,1,209,128,1900
Richmond,1,u,410000,PI,27/6/16,3,3121,1,1,1,0,60,2008
Richmond,2,u,696000,S,27/6/16,3,3121,2,2,1,0,68,2008
Richmond,3,h,1350000,VB,27/11/16,3,3121,3,2,2,133,174,2000
Richmond,3,h,1405000,S,27/11/16,3,3121,3,1,2,212,,
Richmond,1,u,362000,S,27/11/16,3,3121,1,1,1,0,,
Richmond,2,u,760000,S,27/11/16,3,3121,2,1,1,0,,
Richmond,2,u,807000,S,27/11/16,3,3121,2,2,2,0,106,2000
Richmond,3,h,1495000,S,27/11/16,3,3121,3,2,1,159,,
Richmond,3,h,1410000,S,27/11/16,3,3121,3,1,0,224,,
Richmond,1,u,385000,VB,27/11/16,3,3121,1,1,1,0,50,2005
Richmond,2,h,1150000,SP,27/11/16,3,3121,2,1,0,156,80,1900
Richmond,3,h,1400000,PI,27/11/16,3,3121,3,1,2,0,,
Richmond,4,h,1775000,S,27/11/16,3,3121,4,1,0,434,144,1900
Richmond,1,u,360000,S,27/11/16,3,3121,1,1,1,1332,,
Richmond,3,h,1270000,S,27/11/16,3,3121,3,1,1,152,92,1910
Richmond,2,h,827500,S,28/5/16,3,3121,2,1,0,127,72,1900
Richmond,4,h,1500000,PI,28/5/16,3,3121,4,2,1,162,89,
Richmond,2,u,560000,SP,28/5/16,3,3121,2,2,1,0,70,2004
Richmond,3,h,1165000,S,28/8/16,3,3121,3,1,1,167,170,
Richmond,2,u,790000,PI,28/8/16,3,3121,2,2,1,0,91,2013
Richmond,2,h,870000,SP,28/8/16,3,3121,2,1,1,100,,
Richmond,3,h,1185000,S,30/7/16,3,3121,2,2,1,135,,
Richmond,4,h,1212500,S,30/7/16,3,3121,4,3,2,108,108,2010
Richmond,2,h,1125000,S,30/7/16,3,3121,2,1,0,103,74,1900
Richmond,3,h,1520000,S,30/7/16,3,3121,3,1,2,248,100,1900
Rosanna,5,h,1101500,S,3/9/16,11,3084,4,2,1,629,207,1960
Rosanna,2,h,971000,S,4/6/16,11,3084,3,1,1,608,,
Rosanna,4,h,1020000,PI,7/5/16,11,3084,4,2,2,843,181,1940
Rosanna,3,u,560000,VB,7/5/16,11,3084,3,1,1,213,112,2000
Rosanna,3,h,1050000,SP,7/5/16,11,3084,3,1,2,1016,205,1950
Rosanna,3,h,1155000,S,10/9/16,11,3084,3,2,1,608,,
Rosanna,2,t,531000,S,10/9/16,11,3084,2,1,1,83,89,1990
Rosanna,3,h,620000,VB,10/12/16,11,3084,3,1,0,454,134,1940
Rosanna,3,h,780000,S,11/2/17,11,3084,3,1,2,627,154,1970
Rosanna,4,h,1051000,SP,12/11/16,11,3084,4,2,2,651,,
Rosanna,5,h,2530000,S,13/8/16,11,3084,5,3,1,1850,,1910
Rosanna,3,h,720000,SP,13/8/16,11,3084,3,1,2,604,,
Rosanna,2,u,633000,S,14/5/16,11,3084,3,1,1,210,,
Rosanna,2,h,725000,S,14/5/16,11,3084,2,2,2,336,,1945
Rosanna,4,h,821000,SP,14/5/16,11,3084,3,1,2,403,148,1950
Rosanna,4,h,915000,SP,14/5/16,11,3084,4,3,2,0,185,2008
Rosanna,3,u,600000,S,14/5/16,11,3084,3,2,2,169,,2010
Rosanna,4,h,890000,VB,14/5/16,11,3084,4,3,2,583,182,1970
Rosanna,6,h,1245000,S,16/4/16,11,3084,3,3,4,911,,
Rosanna,2,h,430000,S,16/4/16,11,3084,2,1,1,164,83,1980
Rosanna,3,h,860000,S,16/7/16,11,3084,3,1,2,583,,
Rosanna,3,h,1012000,S,17/9/16,11,3084,3,2,1,323,142,2015
Rosanna,3,h,1020000,SP,17/9/16,11,3084,3,1,2,927,141,1960
Rosanna,2,u,635000,PI,18/3/17,11,3084,2,1,1,203,,
Rosanna,2,t,515000,SP,18/3/17,11,3084,2,1,1,73,,
Rosanna,4,h,1610000,S,18/6/16,11,3084,4,1,4,1613,,
Rosanna,2,h,1200000,S,19/11/16,11,3084,2,1,1,757,,
Rosanna,4,h,1270000,S,22/5/16,11,3084,4,2,4,604,230,1950
Rosanna,3,h,515000,S,24/9/16,11,3084,3,2,1,606,99,1955
Rosanna,3,u,780000,S,25/2/17,11,3084,3,1,2,239,,
Rosanna,3,h,1000000,S,25/2/17,11,3084,3,1,1,826,,
Rosanna,3,h,867000,SP,25/2/17,11,3084,3,1,1,355,51,1960
Rosanna,3,h,945000,S,26/7/16,11,3084,3,1,1,625,135,1960
Rosanna,2,u,618000,S,27/11/16,11,3084,2,1,1,151,96,1980
Rosanna,4,h,1720000,S,27/11/16,11,3084,4,4,2,1215,,
Rosanna,3,u,601000,S,28/5/16,11,3084,3,2,1,217,142,2006
Rosanna,3,h,852000,S,28/8/16,11,3084,3,1,1,776,,1946
Rosanna,2,u,452000,S,28/8/16,11,3084,2,1,1,0,,1965
Rosanna,4,h,1021000,S,30/7/16,11,3084,4,2,2,782,,1950
Rosanna,3,t,710000,S,30/7/16,11,3084,3,1,1,174,,
Rosanna,3,t,990000,S,30/7/16,11,3084,3,2,2,276,,
Rosanna,3,h,908000,S,30/7/16,11,3084,3,1,2,692,125,1950
Seddon,3,h,1145000,S,3/9/16,7,3011,3,1,1,350,116,1890
Seddon,3,h,970000,S,3/12/16,7,3011,3,1,0,137,98,1890
Seddon,3,h,1325000,VB,4/6/16,7,3011,3,3,2,227,211,2015
Seddon,2,u,450000,S,6/8/16,7,3011,2,1,2,0,65,1970
Seddon,3,h,1330000,S,7/11/16,7,3011,3,3,2,168,187,2012
Seddon,3,h,1075000,SP,8/10/16,7,3011,3,2,1,306,140,1900
Seddon,3,h,937500,S,8/10/16,7,3011,2,2,2,409,,
Seddon,3,h,1350000,PI,8/10/16,7,3011,3,3,2,227,211,2015
Seddon,4,h,1201000,S,10/12/16,7,3011,4,2,1,299,158,1910
Seddon,3,h,990000,S,12/11/16,7,3011,3,1,0,371,134,1910
Seddon,2,t,720000,SP,14/5/16,7,3011,2,1,1,126,127,2011
Seddon,2,h,780000,S,15/10/16,7,3011,2,1,1,176,,
Seddon,3,h,880000,SP,15/10/16,7,3011,3,1,0,216,125,1890
Seddon,3,h,920000,PI,16/4/16,7,3011,3,2,2,0,132,2000
Seddon,3,h,1395000,SP,16/4/16,7,3011,3,1,2,467,155,1946
Seddon,3,h,965000,S,16/4/16,7,3011,3,1,0,217,104,1910
Seddon,3,h,920000,VB,16/7/16,7,3011,3,2,1,309,149,1910
Seddon,3,h,1001000,S,16/7/16,7,3011,2,1,1,256,,
Seddon,2,t,755000,SP,16/7/16,7,3011,2,2,1,97,,
Seddon,3,h,875000,S,16/7/16,7,3011,3,2,2,193,154,2000
Seddon,2,h,822500,SP,17/9/16,7,3011,2,2,1,228,111,1930
Seddon,2,h,990000,S,18/3/17,7,3011,2,1,2,306,,
Seddon,3,h,1080000,VB,18/3/17,7,3011,3,1,0,234,111,1900
Seddon,3,h,1126000,S,18/3/17,7,3011,3,1,0,357,,
Seddon,2,h,1025000,SP,18/3/17,7,3011,2,1,0,248,,
Seddon,5,h,1275000,SP,18/3/17,7,3011,5,3,1,386,218,1890
Seddon,3,h,881000,S,18/6/16,7,3011,2,1,2,217,,
Seddon,2,h,955000,SP,19/11/16,7,3011,2,1,0,148,72,1912
Seddon,4,h,1455000,SP,19/11/16,7,3011,4,2,3,571,198,1920
Seddon,1,u,215000,VB,22/5/16,7,3011,1,1,1,0,,
Seddon,2,u,533000,S,22/8/16,7,3011,2,1,1,0,62,2012
Seddon,3,h,1200000,S,22/8/16,7,3011,2,1,1,374,,
Seddon,4,h,970000,VB,23/4/16,7,3011,2,2,1,149,127,1920
Seddon,2,u,355000,S,24/9/16,7,3011,2,1,1,0,71,1975
Seddon,3,h,1032000,SP,25/2/17,7,3011,3,1,0,224,136,1900
Seddon,2,h,887000,S,26/7/16,7,3011,2,1,1,170,,
Seddon,3,h,965000,S,27/6/16,7,3011,3,1,1,283,,1940
Seddon,4,h,920000,PI,28/5/16,7,3011,2,1,0,274,,
Seddon,4,h,1270000,S,28/5/16,7,3011,3,1,1,352,150,1890
Seddon,3,h,1310000,S,28/8/16,7,3011,3,2,1,229,,
Seddon,2,h,815000,S,30/7/16,7,3011,2,1,0,172,81,1900
Seddon,2,h,701000,PI,30/7/16,7,3011,2,1,0,164,,1910
South Melbourne,2,u,593000,S,3/9/16,2,3205,2,2,1,0,83,2012
South Melbourne,3,h,1600000,SP,3/9/16,2,3205,3,2,1,88,93,1890
South Melbourne,2,h,920500,S,3/12/16,2,3205,2,1,0,114,,
South Melbourne,4,h,1620000,S,3/12/16,2,3205,4,2,0,163,153,1890
South Melbourne,1,h,1002000,S,3/12/16,2,3205,1,1,0,84,,1912
South Melbourne,2,h,1355000,S,3/12/16,2,3205,2,1,0,101,,
South Melbourne,3,h,1270000,S,4/3/17,2,3205,3,1,0,149,104,1900
South Melbourne,3,h,2633000,S,4/3/17,2,3205,3,1,0,276,119,1900
South Melbourne,3,h,1405000,PI,4/6/16,2,3205,3,1,1,181,117,1880
South Melbourne,2,u,575000,SP,4/6/16,2,3205,2,2,1,0,,2001
South Melbourne,1,u,760500,S,4/6/16,2,3205,2,0,0,438,,
South Melbourne,4,h,2260000,PI,7/5/16,2,3205,5,3,0,190,232,1856
South Melbourne,2,h,1150000,S,7/5/16,2,3205,2,1,0,113,,
South Melbourne,3,h,1595000,SP,7/5/16,2,3205,3,2,0,171,126,1890
South Melbourne,2,u,595000,S,7/11/16,2,3205,2,1,1,0,76,2004
South Melbourne,2,u,490000,S,7/11/16,2,3205,2,1,1,0,56,2013
South Melbourne,3,h,1250000,S,8/10/16,2,3205,3,2,0,224,113,1890
South Melbourne,3,u,862000,S,10/9/16,2,3205,3,2,2,0,,2001
South Melbourne,4,h,2180000,S,10/12/16,2,3205,4,3,1,200,153,1860
South Melbourne,2,h,930000,SP,11/2/17,2,3205,2,1,0,115,76,1900
South Melbourne,2,u,600000,S,12/11/16,2,3205,2,1,1,0,,
South Melbourne,3,h,1200000,VB,13/8/16,2,3205,3,2,0,113,120,1910
South Melbourne,2,u,612000,S,14/5/16,2,3205,2,1,1,0,,
South Melbourne,1,u,380000,VB,15/10/16,2,3205,1,1,1,0,,1960
South Melbourne,3,h,2000000,S,15/10/16,2,3205,3,2,1,161,141,1890
South Melbourne,2,u,1500000,VB,16/4/16,2,3205,2,2,2,0,,2004
South Melbourne,2,h,2000000,PI,16/4/16,2,3205,2,2,1,141,150,1900
South Melbourne,2,u,1050000,VB,17/9/16,2,3205,2,2,2,0,122,2001
South Melbourne,2,h,1100000,VB,17/9/16,2,3205,2,1,2,185,,
South Melbourne,3,h,1250000,VB,17/9/16,2,3205,3,2,1,108,125,1890
South Melbourne,3,h,1650000,VB,17/9/16,2,3205,3,2,0,204,195,1890
South Melbourne,3,h,770000,S,18/3/17,2,3205,3,2,1,2325,,
South Melbourne,2,u,561000,S,18/3/17,2,3205,2,1,1,0,78,2001
South Melbourne,3,h,1825000,S,18/6/16,2,3205,3,2,2,151,153,1900
South Melbourne,2,h,1200000,VB,18/6/16,2,3205,2,2,1,131,79,1890
South Melbourne,3,u,1550000,PI,18/6/16,2,3205,3,4,2,0,230,
South Melbourne,3,h,891000,S,19/11/16,2,3205,3,2,1,0,,
South Melbourne,3,t,1450000,S,19/11/16,2,3205,3,2,1,146,,
South Melbourne,2,u,1360000,S,22/5/16,2,3205,2,1,2,0,,
South Melbourne,3,h,1390000,PI,22/5/16,2,3205,3,2,1,138,138,1998
South Melbourne,4,h,1615000,S,22/5/16,2,3205,4,3,2,577,220,2009
South Melbourne,1,u,480000,S,23/4/16,2,3205,1,1,1,0,,2004
South Melbourne,3,t,1185000,S,23/4/16,2,3205,3,2,1,111,3,
South Melbourne,3,h,2300000,S,24/9/16,2,3205,3,2,2,0,260,1877
South Melbourne,3,h,1720000,S,25/2/17,2,3205,3,1,0,130,,
South Melbourne,1,u,320000,VB,27/11/16,2,3205,1,1,0,0,,
South Melbourne,3,u,742000,SP,27/11/16,2,3205,3,2,2,0,90,2003
South Melbourne,3,h,2075000,S,27/11/16,2,3205,3,2,0,141,163,1890
South Melbourne,3,h,2525000,S,27/11/16,2,3205,3,2,1,234,,1863
South Melbourne,2,u,560000,SP,30/7/16,2,3205,2,2,1,0,,
South Melbourne,2,u,690000,VB,30/7/16,2,3205,2,2,2,0,,
South Yarra,1,u,430000,S,3/9/16,3,3141,2,1,1,0,,1970
South Yarra,2,u,722000,SP,3/9/16,3,3141,2,1,1,0,86,2003
South Yarra,2,u,930000,S,3/9/16,3,3141,2,2,2,0,,2000
South Yarra,1,u,467500,SP,3/9/16,3,3141,1,1,1,0,,
South Yarra,2,u,475000,PI,3/9/16,3,3141,2,1,0,0,,
South Yarra,2,u,850000,PI,3/12/16,3,3141,2,2,2,0,86,2014
South Yarra,3,u,1230000,S,3/12/16,3,3141,3,2,2,0,138,1998
South Yarra,2,u,965000,S,3/12/16,3,3141,2,2,2,2143,,
South Yarra,1,u,315000,PI,3/12/16,3,3141,1,1,0,14500,,2011
South Yarra,3,h,1510000,S,3/12/16,3,3141,3,5,0,241,,
South Yarra,1,u,402000,S,3/12/16,3,3141,1,1,1,0,,2013
South Yarra,3,u,1880000,S,3/12/16,3,3141,3,2,2,0,,1968
South Yarra,1,u,422000,S,4/3/17,3,3141,1,1,0,0,,
South Yarra,2,u,535000,S,4/3/17,3,3141,2,1,1,0,64,1970
South Yarra,2,u,990000,SA,4/3/17,3,3141,2,2,2,0,38,2015
South Yarra,2,u,695000,PI,4/3/17,3,3141,2,1,0,0,79,1930
South Yarra,2,u,978500,S,4/3/17,3,3141,2,2,2,17200,,2000
South Yarra,2,u,863000,S,4/3/17,3,3141,2,2,1,742,,1950
South Yarra,2,u,680000,S,4/3/17,3,3141,2,1,1,0,,
South Yarra,2,u,840000,PI,4/3/17,3,3141,2,2,1,0,,2004
South Yarra,1,u,450000,SP,4/6/16,3,3141,1,1,1,0,,
South Yarra,3,u,750000,S,4/6/16,3,3141,3,2,2,0,,
South Yarra,2,u,650000,PI,4/6/16,3,3141,2,1,1,0,,1986
South Yarra,2,u,775000,SP,4/6/16,3,3141,2,1,1,0,103,2000
South Yarra,2,u,572000,SP,4/6/16,3,3141,2,1,1,0,73,1960
South Yarra,1,u,510000,S,4/6/16,3,3141,1,1,1,0,,2000
South Yarra,3,t,1460000,PI,4/6/16,3,3141,2,2,1,181,148,1990
South Yarra,1,u,465000,S,6/8/16,3,3141,1,1,1,0,,1970
South Yarra,2,u,801000,S,6/8/16,3,3141,2,2,1,0,,2000
South Yarra,2,u,623500,SP,7/5/16,3,3141,2,1,1,0,75,1970
South Yarra,1,u,409000,S,7/5/16,3,3141,1,1,1,0,45,1970
South Yarra,1,u,370000,SP,7/5/16,3,3141,1,1,1,0,,
South Yarra,3,t,1250000,S,7/11/16,3,3141,3,2,1,80,118,2003
South Yarra,1,u,480000,S,7/11/16,3,3141,1,1,1,0,,2000
South Yarra,2,h,2325000,S,7/11/16,3,3141,2,2,2,355,,
South Yarra,2,u,659000,SP,7/11/16,3,3141,2,1,1,0,77,1940
South Yarra,2,u,780000,PI,8/10/16,3,3141,2,1,1,0,75,1960
South Yarra,2,u,865000,S,8/10/16,3,3141,2,2,1,0,,2000
South Yarra,2,h,1455000,S,8/10/16,3,3141,2,1,0,225,94,1890
South Yarra,2,t,1365000,S,8/10/16,3,3141,3,2,1,1302,,
South Yarra,1,u,411000,S,8/10/16,3,3141,1,1,1,1369,,
South Yarra,1,u,360500,S,8/10/16,3,3141,1,1,1,0,44,1960
South Yarra,2,u,1300000,PI,8/10/16,3,3141,2,2,2,0,107,1986
South Yarra,2,u,1300000,PI,8/10/16,3,3141,2,2,1,0,107,1980
South Yarra,3,u,1630000,PI,10/9/16,3,3141,3,1,1,0,,
South Yarra,2,u,625000,S,10/12/16,3,3141,2,1,1,1283,,
South Yarra,2,h,2430000,S,10/12/16,3,3141,2,1,2,367,,1985
South Yarra,1,u,490000,S,10/12/16,3,3141,1,1,1,0,,
South Yarra,1,u,955000,PI,10/12/16,3,3141,1,1,1,0,85,
South Yarra,1,u,380000,S,10/12/16,3,3141,1,1,1,0,41,1980
South Yarra,2,u,601000,S,10/12/16,3,3141,2,1,1,0,,1970
South Yarra,1,u,450000,PI,11/2/17,3,3141,1,1,0,0,,
South Yarra,2,h,1500000,S,12/6/16,3,3141,2,1,2,141,,
South Yarra,2,u,1030000,VB,12/6/16,3,3141,2,2,1,0,,
South Yarra,1,u,555000,S,12/11/16,3,3141,1,1,1,630,,
South Yarra,4,h,5700000,S,12/11/16,3,3141,4,2,0,292,272,1880
South Yarra,3,h,2300000,PI,12/11/16,3,3141,3,2,1,350,,
South Yarra,1,u,515000,SP,12/11/16,3,3141,1,1,1,0,44,1970
South Yarra,3,h,2695000,PI,12/11/16,3,3141,3,2,1,215,200,1910
South Yarra,3,h,2870000,S,12/11/16,3,3141,3,2,2,350,,1880
South Yarra,2,u,805000,S,12/11/16,3,3141,2,1,1,0,,
South Yarra,2,u,370000,PI,12/11/16,3,3141,2,1,1,0,,1970
South Yarra,1,u,360000,VB,12/11/16,3,3141,1,1,1,0,46,
South Yarra,1,u,310000,PI,12/11/16,3,3141,1,1,1,0,40,1950
South Yarra,2,h,1036500,S,13/8/16,3,3141,2,1,0,105,,
South Yarra,2,u,627500,S,13/8/16,3,3141,2,1,1,0,85,1970
South Yarra,3,u,1072000,S,13/8/16,3,3141,3,0,0,0,,
South Yarra,1,u,425000,PI,13/8/16,3,3141,1,1,1,0,56,2007
South Yarra,1,u,330000,VB,14/5/16,3,3141,1,1,1,0,47,1970
South Yarra,2,u,450000,VB,14/5/16,3,3141,2,1,1,0,,
South Yarra,2,u,550000,S,14/5/16,3,3141,2,1,1,0,,
South Yarra,1,u,400000,S,14/5/16,3,3141,1,1,1,1424,,
South Yarra,3,h,1700000,S,15/10/16,3,3141,3,2,2,141,,1990
South Yarra,2,u,613000,S,15/10/16,3,3141,2,1,1,0,,1970
South Yarra,2,u,1240000,S,15/10/16,3,3141,2,2,2,0,,
South Yarra,2,u,832000,S,15/10/16,3,3141,2,1,1,0,,1960
South Yarra,2,u,693000,S,15/10/16,3,3141,2,1,1,2122,64,1960
South Yarra,2,u,551000,S,15/10/16,3,3141,2,1,0,0,,
South Yarra,3,u,740000,S,15/10/16,3,3141,3,1,1,0,,1970
South Yarra,3,h,2285000,S,15/10/16,3,3141,3,2,2,221,135,1890
South Yarra,3,h,3000000,VB,15/10/16,3,3141,3,3,2,191,175,1890
South Yarra,1,u,450000,S,15/10/16,3,3141,1,1,1,0,,2013
South Yarra,2,u,515000,VB,16/4/16,3,3141,2,1,1,734,65,2013
South Yarra,3,u,805000,S,17/9/16,3,3141,3,2,3,6111,,
South Yarra,2,u,630000,S,17/9/16,3,3141,2,1,1,0,,
South Yarra,2,u,600000,S,17/9/16,3,3141,2,1,2,0,72,1970
South Yarra,3,h,1780000,SP,17/9/16,3,3141,3,2,1,198,,
South Yarra,1,h,2115000,S,17/9/16,3,3141,1,1,1,569,,
South Yarra,1,u,523000,S,17/9/16,3,3141,1,1,0,0,,1940
South Yarra,4,u,2050000,VB,18/3/17,3,3141,4,2,1,979,,
South Yarra,4,h,2600000,PI,18/3/17,3,3141,4,2,2,141,127,1880
South Yarra,1,u,320000,VB,18/3/17,3,3141,1,1,0,0,47,1970
South Yarra,3,h,2395000,S,18/3/17,3,3141,3,1,2,442,,
South Yarra,2,u,920000,S,18/3/17,3,3141,2,2,0,0,,
South Yarra,1,u,400000,S,18/6/16,3,3141,1,1,1,0,45,1960
South Yarra,3,h,1810000,S,18/6/16,3,3141,3,1,1,211,18,1906
South Yarra,1,u,612000,S,18/6/16,3,3141,1,1,1,607,,
South Yarra,1,u,567500,S,19/11/16,3,3141,1,1,1,0,56,1970
South Yarra,1,u,540000,S,22/5/16,3,3141,1,1,1,480,53,1930
South Yarra,2,u,803000,S,22/5/16,3,3141,2,1,1,0,,
South Yarra,3,t,2010000,VB,22/5/16,3,3141,3,2,1,163,207,2016
South Yarra,3,h,1945000,S,22/5/16,3,3141,3,2,1,194,148,1890
South Yarra,3,h,906000,S,22/5/16,3,3141,3,1,0,154,88,1920
South Yarra,1,u,367000,S,22/5/16,3,3141,1,1,0,0,42,1950
South Yarra,2,h,1130000,S,22/8/16,3,3141,2,1,1,132,77,1900
South Yarra,2,u,500000,VB,22/8/16,3,3141,2,1,1,0,73,1980
South Yarra,1,u,310000,SP,23/4/16,3,3141,1,1,1,0,37,1970
South Yarra,2,h,1100000,VB,24/9/16,3,3141,2,1,0,176,81,1930
South Yarra,1,u,410000,S,24/9/16,3,3141,1,1,0,0,48,1960
South Yarra,3,h,1125000,PI,24/9/16,3,3141,2,1,0,146,89,1910
South Yarra,2,u,840000,S,25/2/17,3,3141,2,2,1,0,92,2002
South Yarra,3,h,1400000,VB,25/2/17,3,3141,3,2,2,0,172,2005
South Yarra,2,u,635000,S,25/2/17,3,3141,2,1,1,855,,
South Yarra,2,u,680500,S,25/2/17,3,3141,2,1,1,0,70,1970
South Yarra,3,h,1800000,VB,25/2/17,3,3141,3,2,3,510,,1900
South Yarra,1,u,280000,PI,25/2/17,3,3141,1,1,0,0,35,1910
South Yarra,2,u,613000,S,26/7/16,3,3141,2,1,1,0,,
South Yarra,2,u,520000,SP,26/7/16,3,3141,2,1,1,0,62,1890
South Yarra,2,u,827000,S,26/7/16,3,3141,2,2,2,17200,,2000
South Yarra,1,u,510000,SP,27/6/16,3,3141,1,1,1,0,,2000
South Yarra,2,h,1200000,PI,27/6/16,3,3141,2,1,0,176,84,1940
South Yarra,2,u,480000,S,27/6/16,3,3141,2,1,1,0,61,1965
South Yarra,2,u,660000,S,27/6/16,3,3141,2,1,1,0,,
South Yarra,2,u,470000,VB,27/11/16,3,3141,2,1,1,0,,1970
South Yarra,2,u,621500,S,27/11/16,3,3141,2,1,1,0,,
South Yarra,4,h,2667000,S,27/11/16,3,3141,4,3,2,446,,1900
South Yarra,3,h,2200000,PI,27/11/16,3,3141,3,2,0,358,238,1915
South Yarra,3,h,1700000,S,27/11/16,3,3141,3,1,1,178,172,1894
South Yarra,3,h,1056800,S,28/5/16,3,3141,3,2,1,90,,
South Yarra,3,h,2400000,PI,28/5/16,3,3141,3,2,1,350,,
South Yarra,1,u,410000,S,28/5/16,3,3141,1,1,1,0,,
South Yarra,1,u,260800,S,28/5/16,3,3141,2,1,0,0,,1960
South Yarra,2,h,1200000,S,28/5/16,3,3141,2,1,1,163,86,1900
South Yarra,3,h,1540000,S,28/5/16,3,3141,3,2,1,149,140,2003
South Yarra,2,u,826000,S,28/8/16,3,3141,2,1,1,0,79,1970
South Yarra,2,u,910000,S,28/8/16,3,3141,2,0,0,0,,
South Yarra,3,t,1715000,S,28/8/16,3,3141,2,2,2,0,,
South Yarra,3,h,1700000,SP,28/8/16,3,3141,2,2,1,181,148,1990
South Yarra,2,u,505000,S,30/7/16,3,3141,2,1,1,0,72,1969
South Yarra,1,u,330000,PI,30/7/16,3,3141,2,1,1,0,,2011
South Yarra,1,u,687000,S,30/7/16,3,3141,2,1,2,0,,
Southbank,3,u,720000,S,3/9/16,1,3006,3,1,1,0,106,1993
Southbank,1,u,385500,S,4/3/17,1,3006,1,1,1,1826,,2010
Southbank,3,u,868000,SP,4/6/16,1,3006,3,2,1,0,114,1995
Southbank,2,u,590000,S,4/6/16,1,3006,2,1,1,0,75,
Southbank,2,u,530000,VB,4/6/16,1,3006,2,1,1,0,84,2003
Southbank,2,u,650000,VB,6/8/16,1,3006,2,2,1,0,110,2000
Southbank,4,u,990000,S,7/5/16,1,3006,4,3,1,0,172,1995
Southbank,2,u,623000,S,7/5/16,1,3006,2,1,1,0,,1995
Southbank,2,u,592500,S,7/5/16,1,3006,2,2,1,0,100,2000
Southbank,2,u,600000,S,7/11/16,1,3006,2,2,1,0,99,1995
Southbank,2,u,485000,PI,10/9/16,1,3006,2,1,1,2121,,2013
Southbank,1,u,455000,S,11/2/17,1,3006,1,1,0,760,70,2007
Southbank,2,u,569000,S,11/3/17,1,3006,2,2,1,3878,,2012
Southbank,3,h,1220000,S,12/11/16,1,3006,3,1,1,0,,
Southbank,4,u,1250000,S,12/11/16,1,3006,4,3,1,0,176,2000
Southbank,2,u,430000,PI,12/11/16,1,3006,2,2,0,2295,,2014
Southbank,1,u,480000,VB,14/5/16,1,3006,1,1,1,3878,,2012
Southbank,1,u,425000,VB,16/4/16,1,3006,1,1,1,0,57,2004
Southbank,2,h,815000,SP,16/7/16,1,3006,2,1,0,0,,
Southbank,3,u,740000,VB,16/7/16,1,3006,3,2,1,0,105,1994
Southbank,2,u,580000,VB,18/3/17,1,3006,2,1,1,0,,2010
Southbank,3,h,700000,VB,18/6/16,1,3006,3,1,0,199,,1947
Southbank,2,u,660000,S,19/11/16,1,3006,2,1,1,0,77,2000
Southbank,2,u,622500,S,22/5/16,1,3006,2,2,1,2955,67,2013
Southbank,2,u,690000,S,23/4/16,1,3006,2,3,1,0,,2013
Southbank,2,u,800000,PI,24/9/16,1,3006,2,2,2,0,73,2014
Southbank,2,u,540000,S,24/9/16,1,3006,2,2,1,0,93,1994
Southbank,1,u,370000,VB,30/7/16,1,3006,1,1,1,546,51,2000
Southbank,3,u,720000,VB,30/7/16,1,3006,3,2,1,0,112,
Spotswood,3,h,1040000,S,3/9/16,8,3015,3,1,3,690,,1950
Spotswood,3,h,855000,S,6/8/16,8,3015,3,1,1,326,112,1991
Spotswood,2,h,832500,S,7/5/16,8,3015,2,1,2,562,116,1950
Spotswood,2,h,850000,S,8/10/16,8,3015,2,1,2,502,104,1950
Spotswood,3,h,1080000,S,10/9/16,8,3015,3,1,2,472,95,1950
Spotswood,4,h,1170000,VB,10/12/16,8,3015,4,2,2,489,,
Spotswood,3,h,927000,S,12/6/16,8,3015,3,1,0,274,131,1910
Spotswood,4,h,850000,VB,12/11/16,8,3015,4,2,0,389,158,1990
Spotswood,3,h,831000,S,16/4/16,8,3015,3,1,0,353,109,1890
Spotswood,3,h,835000,S,17/9/16,8,3015,2,1,3,459,,
Spotswood,4,t,840000,S,17/9/16,8,3015,3,3,2,278,277,2015
Spotswood,4,h,1315000,S,18/6/16,8,3015,4,2,3,830,134,1920
Spotswood,3,h,1035000,S,19/11/16,8,3015,3,1,2,675,,
Spotswood,4,h,1161000,S,25/2/17,8,3015,4,2,5,742,236,2000
Spotswood,3,h,775000,S,25/2/17,8,3015,3,1,1,435,,
Spotswood,3,h,1016000,SP,26/7/16,8,3015,3,1,1,320,134,1940
Spotswood,3,h,690000,S,27/6/16,8,3015,4,1,2,532,518,1965
Spotswood,3,h,1070000,S,27/11/16,8,3015,2,1,2,526,127,1950
Spotswood,4,h,871500,PI,28/8/16,8,3015,4,2,0,389,158,1990
St Kilda,2,u,509000,S,3/9/16,6,3182,2,1,1,0,,
St Kilda,1,u,380000,PI,3/9/16,6,3182,1,1,1,0,50,1960
St Kilda,2,u,430000,S,3/12/16,6,3182,2,1,1,0,71,1970
St Kilda,2,u,640000,S,3/12/16,6,3182,2,1,1,1055,,
St Kilda,2,u,602000,S,3/12/16,6,3182,2,1,0,0,66,1930
St Kilda,2,u,575000,SP,3/12/16,6,3182,2,1,1,0,75,1970
St Kilda,2,u,495000,PI,4/3/17,6,3182,2,1,1,0,74,1970
St Kilda,5,h,2000000,VB,4/3/17,6,3182,5,2,2,436,,1910
